loss,accuracy,val_loss,val_accuracy,lr
0.9365370869636536,0.5933454036712646,0.8697659969329834,0.7121337056159973,0.001
0.733377993106842,0.7259074449539185,0.7386431694030762,0.7817866206169128,0.001
0.6535689830780029,0.7622867822647095,0.7464132308959961,0.6801244616508484,0.001
0.5952733755111694,0.7884268760681152,0.9038008451461792,0.579577624797821,0.001
0.5517239570617676,0.8064581155776978,0.8642758727073669,0.5786271095275879,0.001
0.5093157887458801,0.8269733190536499,0.891235888004303,0.5772264003753662,0.0005
0.49207770824432373,0.8326624631881714,0.8667771220207214,0.5777037739753723,0.0005
0.48154422640800476,0.8357333540916443,0.8286314606666565,0.5802109241485596,0.0005
0.4581124782562256,0.846801221370697,0.8147217035293579,0.5831071138381958,0.00025
0.4483788013458252,0.8499150276184082,0.7556495666503906,0.6126632690429688,0.00025
0.445050448179245,0.8508185148239136,0.7061400413513184,0.665296733379364,0.00025
0.4319976270198822,0.856605052947998,0.690433919429779,0.688611626625061,0.00025
0.43470102548599243,0.8542073965072632,0.6550145745277405,0.7377278804779053,0.00025
0.4282894432544708,0.8564968705177307,0.6550983786582947,0.7324078679084778,0.00025
0.4211319088935852,0.8593288064002991,0.6039080023765564,0.7891773581504822,0.00025
0.4148007035255432,0.8617944717407227,0.6440491080284119,0.7437480688095093,0.00025
0.41034454107284546,0.8631156086921692,0.5185553431510925,0.8428657650947571,0.00025
0.4065980613231659,0.8639389276504517,0.5034669041633606,0.8546600341796875,0.00025
0.4002721309661865,0.8662825226783752,0.518815815448761,0.823575496673584,0.00025
0.39428475499153137,0.8685222268104553,0.4609851837158203,0.8629990220069885,0.00025
0.3922990560531616,0.8684580326080322,0.5173636078834534,0.8146361112594604,0.00025
0.3865317702293396,0.8706697225570679,0.441907674074173,0.8640696406364441,0.00025
0.38776713609695435,0.8685067296028137,0.455329030752182,0.8458127379417419,0.00025
0.37663158774375916,0.874122142791748,0.3944407105445862,0.8814931511878967,0.00025
0.3743027150630951,0.8739996552467346,0.44807255268096924,0.8442468047142029,0.00025
0.3693283200263977,0.8761551976203918,0.4593173563480377,0.8366439342498779,0.00025
0.3709467351436615,0.8749798536300659,0.4481547474861145,0.839800238609314,0.00025
0.36091700196266174,0.8788121938705444,0.4395488202571869,0.8517513871192932,0.000125
0.3540372848510742,0.8817898631095886,0.42789730429649353,0.8524779081344604,0.000125
0.35275769233703613,0.8821746706962585,0.4078620672225952,0.8614480495452881,0.000125
0.34927138686180115,0.8832783699035645,0.3641234338283539,0.8843502998352051,6.25e-05
0.346544086933136,0.8845663070678711,0.3765779733657837,0.8760265707969666,6.25e-05
0.3438464105129242,0.8858352899551392,0.3594573140144348,0.8830363154411316,6.25e-05
0.34399938583374023,0.8854080438613892,0.3826651871204376,0.8723417520523071,6.25e-05
0.3422015905380249,0.8859865069389343,0.35162726044654846,0.8865383863449097,6.25e-05
0.34219467639923096,0.8859328627586365,0.35553598403930664,0.8827463984489441,6.25e-05
0.34105920791625977,0.8864908218383789,0.353071928024292,0.88577800989151,6.25e-05
0.33969929814338684,0.8872329592704773,0.3423384726047516,0.8883889317512512,6.25e-05
0.3385801613330841,0.8870517611503601,0.36071306467056274,0.8799600005149841,6.25e-05
0.3364207148551941,0.8879349231719971,0.3601358234882355,0.879940390586853,6.25e-05
