loss,accuracy,val_loss,val_accuracy,lr
1.1035256385803223,0.5101820230484009,0.9532600045204163,0.5744765400886536,0.001
0.9255486130714417,0.578880786895752,0.8563442826271057,0.6406056880950928,0.001
0.8253540992736816,0.6729339361190796,0.750362753868103,0.7278612852096558,0.001
0.7761159539222717,0.708655834197998,0.7689104080200195,0.7005370259284973,0.001
0.7512192726135254,0.7241480350494385,0.6950815320014954,0.7566796541213989,0.001
0.7256912589073181,0.7377334237098694,0.7101905941963196,0.7401661276817322,0.001
0.6941909790039062,0.7555335164070129,0.874811589717865,0.6504603028297424,0.001
0.693709135055542,0.7515712380409241,0.6426397562026978,0.7765159010887146,0.001
0.6528127193450928,0.7728974223136902,0.664990246295929,0.7620124816894531,0.001
0.6345804333686829,0.7795296907424927,0.641799807548523,0.7718466520309448,0.001
0.6566421389579773,0.7662923336029053,0.7043540477752686,0.738297700881958,0.001
0.5989772081375122,0.7936062812805176,0.6241554021835327,0.7797620892524719,0.001
0.5784356594085693,0.8021961450576782,0.580560028553009,0.7984158992767334,0.001
0.5651727318763733,0.8075374960899353,0.5019884705543518,0.8305578231811523,0.001
0.5496578216552734,0.8129530549049377,0.606186032295227,0.7914729118347168,0.001
0.5398712754249573,0.8160902857780457,0.5609177947044373,0.8062446713447571,0.001
0.5483028292655945,0.8107845783233643,0.47263437509536743,0.8412727117538452,0.001
0.5264755487442017,0.8202806115150452,0.6013637781143188,0.7890059947967529,0.001
0.5180315971374512,0.8229349255561829,0.49288317561149597,0.8310554623603821,0.001
0.5169783234596252,0.8225286602973938,0.4723232686519623,0.8385891914367676,0.001
0.4981400966644287,0.8300222158432007,0.5129175186157227,0.8221955299377441,0.001
0.4914359152317047,0.8318379521369934,0.4915314018726349,0.8306133151054382,0.001
0.48574376106262207,0.8343676924705505,0.4099145233631134,0.8594554662704468,0.001
0.4840514361858368,0.8339638710021973,0.46375229954719543,0.8400477766990662,0.001
0.47815120220184326,0.8363363742828369,0.4946340024471283,0.829223096370697,0.001
0.47206366062164307,0.8376736640930176,0.47610917687416077,0.8337221145629883,0.001
0.4451017677783966,0.8484969735145569,0.41442161798477173,0.8588894605636597,0.0005
0.4464881122112274,0.8474847674369812,0.4298386871814728,0.8520530462265015,0.0005
0.4394035339355469,0.8502365946769714,0.47161227464675903,0.8377807140350342,0.0005
0.43148136138916016,0.8527811169624329,0.4465450346469879,0.8431102633476257,0.00025
0.4393788278102875,0.84881192445755,0.4149237275123596,0.8558721542358398,0.00025
0.4261602461338043,0.8534038066864014,0.4766567647457123,0.8361591100692749,0.00025
0.4175737798213959,0.8571446537971497,0.4177195429801941,0.8559009432792664,0.000125
0.4145924746990204,0.8583738803863525,0.4818117022514343,0.8330112099647522,0.000125
0.41200992465019226,0.859220027923584,0.454581081867218,0.8441242575645447,0.000125
0.40918272733688354,0.8606851100921631,0.4198095202445984,0.8555178642272949,6.25e-05
0.4116726219654083,0.8591060042381287,0.4508618116378784,0.8446661233901978,6.25e-05
0.40547922253608704,0.8618093132972717,0.437161386013031,0.8492340445518494,6.25e-05
0.4052838087081909,0.8612695336341858,0.4172551929950714,0.8560007810592651,3.125e-05
0.4013417661190033,0.863137423992157,0.42625752091407776,0.8528686165809631,3.125e-05
