loss,accuracy,val_loss,val_accuracy,lr
0.8600289821624756,0.6515915393829346,46.49688720703125,0.3289462924003601,0.001
0.6224188208580017,0.7560122609138489,2.6263227462768555,0.6143488883972168,0.001
0.5527360439300537,0.7844869494438171,1.474989891052246,0.6277886629104614,0.001
0.5075148940086365,0.8025940656661987,0.931226909160614,0.6833152770996094,0.001
0.4669940769672394,0.8185489773750305,0.9003236889839172,0.7097991108894348,0.001
0.4412591755390167,0.8286060094833374,0.7050062417984009,0.7536113262176514,0.001
0.43569982051849365,0.831489622592926,0.6321174502372742,0.7913210391998291,0.001
0.41552114486694336,0.8391984105110168,0.5652421116828918,0.8014336228370667,0.001
0.39270222187042236,0.8477515578269958,0.7981348633766174,0.7759717106819153,0.001
0.3734785318374634,0.8551373481750488,0.3877315819263458,0.8502086997032166,0.001
0.36720332503318787,0.8576686382293701,0.38077908754348755,0.8553375005722046,0.001
0.3583754599094391,0.8611908555030823,0.4394747018814087,0.8330460786819458,0.001
0.35396528244018555,0.8643897175788879,0.47169652581214905,0.8333274722099304,0.001
0.3462068736553192,0.8657773733139038,0.417690247297287,0.8451019525527954,0.001
0.3150423467159271,0.8775002360343933,0.3308638334274292,0.8761253356933594,0.0005
0.3020724654197693,0.8822129368782043,0.39895492792129517,0.8499141335487366,0.0005
0.3009952902793884,0.8830091953277588,0.32310593128204346,0.8778695464134216,0.0005
0.29291605949401855,0.8860018849372864,0.34787118434906006,0.8693789839744568,0.0005
0.28938940167427063,0.8876062631607056,0.3809969127178192,0.8647351861000061,0.0005
0.28007185459136963,0.8911229968070984,0.3581247925758362,0.8684020638465881,0.0005
0.2720136344432831,0.8943637013435364,0.339952677488327,0.8747742176055908,0.00025
0.2626568675041199,0.8969460129737854,0.32568052411079407,0.8805639743804932,0.00025
0.2566685378551483,0.8993749618530273,0.3602265417575836,0.8712271451950073,0.00025
0.2476518154144287,0.9028468728065491,0.3475542664527893,0.8742843270301819,0.000125
0.24950897693634033,0.9017636179924011,0.31366345286369324,0.8835660815238953,0.000125
0.24289463460445404,0.9044783711433411,0.33725687861442566,0.8761081099510193,0.000125
0.24443860352039337,0.9037536382675171,0.324188232421875,0.8819657564163208,0.000125
0.2423965334892273,0.904354989528656,0.3083511292934418,0.8874664902687073,0.000125
0.23898687958717346,0.9059990644454956,0.30696284770965576,0.8908624053001404,0.000125
0.2391187846660614,0.905705988407135,0.3249007761478424,0.8840599060058594,0.000125
0.23477810621261597,0.9071318507194519,0.31414660811424255,0.8880499601364136,0.000125
0.24513964354991913,0.9052507281303406,0.31487715244293213,0.8853574395179749,0.000125
0.2319054901599884,0.9083713889122009,0.32306885719299316,0.883024275302887,6.25e-05
0.22838707268238068,0.9093632102012634,0.31177034974098206,0.8863146305084229,6.25e-05
0.22541043162345886,0.9106988906860352,0.31745585799217224,0.8868847489356995,6.25e-05
0.22506654262542725,0.9106378555297852,0.30910488963127136,0.8899940252304077,3.125e-05
0.22612912952899933,0.91046541929245,0.3118457794189453,0.8884063959121704,3.125e-05
0.22453613579273224,0.9110606908798218,0.3203186094760895,0.8853116035461426,3.125e-05
0.2200239896774292,0.9121270179748535,0.3132239580154419,0.8884478211402893,1.5625e-05
0.21872304379940033,0.9131904244422913,0.3138527572154999,0.8886832594871521,1.5625e-05
