loss,val_loss
0.3691902160644531,0.26499831676483154
0.2675112783908844,0.2545824348926544
0.23567213118076324,0.24451075494289398
0.2198285460472107,0.3260681927204132
0.20775191485881805,0.23439936339855194
0.19620263576507568,0.23826666176319122
0.18515600264072418,0.2354985475540161
0.17826111614704132,0.2383882850408554
0.18048541247844696,0.2764957845211029
