loss,accuracy,val_loss,val_accuracy,lr
0.7877813577651978,0.6885584592819214,40.35128402709961,0.3479570746421814,0.001
0.5472036600112915,0.7887768745422363,1.1143494844436646,0.6868057250976562,0.001
0.46613332629203796,0.8205294609069824,2.259272575378418,0.5786866545677185,0.001
0.4200995862483978,0.8378175497055054,0.8243123888969421,0.7071195244789124,0.001
0.37823301553726196,0.8534647822380066,0.8115782737731934,0.7163974046707153,0.001
0.3533274829387665,0.8627211451530457,0.7447551488876343,0.7488518357276917,0.001
0.3417278528213501,0.8675846457481384,0.5849785804748535,0.7975738048553467,0.001
0.32897472381591797,0.8731766939163208,0.5171911120414734,0.8393557071685791,0.001
0.30397307872772217,0.8821755647659302,0.43045562505722046,0.8591978549957275,0.001
0.2876747250556946,0.8881450891494751,0.41973796486854553,0.8574621677398682,0.001
0.27377989888191223,0.8933953642845154,0.3668583035469055,0.8624255657196045,0.001
0.26176995038986206,0.8979601860046387,0.40919068455696106,0.861706554889679,0.001
0.24957165122032166,0.9022608995437622,0.3329383134841919,0.8816937208175659,0.001
0.2630545496940613,0.8972435593605042,0.36080604791641235,0.8821933269500732,0.001
0.23943908512592316,0.9060444235801697,0.339057981967926,0.8771375417709351,0.001
0.23271648585796356,0.9085192680358887,0.325831800699234,0.8902979493141174,0.001
0.2337585836648941,0.9086037874221802,0.3130149245262146,0.8907621502876282,0.001
0.2232230305671692,0.9120458364486694,0.3377966284751892,0.8812330365180969,0.001
0.2241297960281372,0.9121487140655518,0.30696234107017517,0.8948879837989807,0.001
0.2042090892791748,0.9188621044158936,0.28912442922592163,0.8966319561004639,0.001
0.20130810141563416,0.920013427734375,0.2960207760334015,0.8985822796821594,0.001
0.1988103985786438,0.9210214018821716,0.30951184034347534,0.8944558501243591,0.001
0.1828630268573761,0.9266020655632019,0.2886240482330322,0.9002392292022705,0.001
0.17343837022781372,0.9298776388168335,0.30677980184555054,0.8971872925758362,0.001
0.18269260227680206,0.9268164038658142,0.30063965916633606,0.9015144109725952,0.001
0.1759612113237381,0.9292967319488525,0.28862717747688293,0.9018357992172241,0.001
0.16501808166503906,0.9330815076828003,0.26320528984069824,0.9080621600151062,0.0005
0.15223756432533264,0.9374409317970276,0.2668251395225525,0.911850094795227,0.0005
0.14794932305812836,0.9391420483589172,0.25679972767829895,0.9122315645217896,0.0005
0.14205098152160645,0.9411134719848633,0.2602957487106323,0.9133163094520569,0.0005
0.13749666512012482,0.9428638219833374,0.2691483497619629,0.9112549424171448,0.0005
0.13688398897647858,0.9428979158401489,0.24961775541305542,0.914354145526886,0.0005
0.1353389471769333,0.9434300661087036,0.2687288820743561,0.9111375212669373,0.0005
0.1323755532503128,0.9445138573646545,0.27562111616134644,0.911045253276825,0.0005
0.1305696964263916,0.9452537894248962,0.2628287374973297,0.9137489795684814,0.0005
0.12408260256052017,0.9478036761283875,0.2632034420967102,0.9166605472564697,0.00025
0.1205788180232048,0.9491503834724426,0.267032265663147,0.914175271987915,0.00025
0.11890634149312973,0.9497045874595642,0.2747288644313812,0.9156043529510498,0.00025
0.11627699434757233,0.9506649971008301,0.2689288258552551,0.916761577129364,0.000125
0.11352570354938507,0.9518820643424988,0.27246755361557007,0.9165436029434204,0.000125
